Reference	Date	Value
EUR-LIBOR-6M	2018-04-26	-0.00319
EUR-LIBOR-6M	2018-04-25	-0.0032114
EUR-LIBOR-6M	2018-04-24	-0.0032114
EUR-LIBOR-6M	2018-04-23	-0.0032114
EUR-LIBOR-6M	2018-04-20	-0.0032157
EUR-LIBOR-6M	2018-04-19	-0.0032371
EUR-LIBOR-6M	2018-04-18	-0.0032371
EUR-LIBOR-6M	2018-04-17	-0.0032371
EUR-LIBOR-6M	2018-04-16	-0.0032371
EUR-LIBOR-6M	2018-04-13	-0.0032371
EUR-LIBOR-6M	2018-04-12	-0.0032371
EUR-LIBOR-6M	2018-04-11	-0.0032371
EUR-LIBOR-6M	2018-04-10	-0.0032443
EUR-LIBOR-6M	2018-04-09	-0.0032514
EUR-LIBOR-6M	2018-04-06	-0.0032371
EUR-LIBOR-6M	2018-04-05	-0.0032371
EUR-LIBOR-6M	2018-04-04	-0.0032371
EUR-LIBOR-6M	2018-04-03	-0.0032329
EUR-LIBOR-6M	2018-03-29	-0.0032543
EUR-LIBOR-6M	2018-03-28	-0.0032757
EUR-LIBOR-6M	2018-03-27	-0.0033114
EUR-LIBOR-6M	2018-03-26	-0.0033114
EUR-LIBOR-6M	2018-03-23	-0.0033114
EUR-LIBOR-6M	2018-03-22	-0.0033043
EUR-LIBOR-6M	2018-03-21	-0.0033186
EUR-LIBOR-6M	2018-03-20	-0.0033314
EUR-LIBOR-6M	2018-03-19	-0.00331
EUR-LIBOR-6M	2018-03-16	-0.0032957
EUR-LIBOR-6M	2018-03-15	-0.0032957
EUR-LIBOR-6M	2018-03-14	-0.0032886
EUR-LIBOR-6M	2018-03-13	-0.0032886
EUR-LIBOR-6M	2018-03-12	-0.0032886
EUR-LIBOR-6M	2018-03-09	-0.0033029
EUR-LIBOR-6M	2018-03-08	-0.0033114
EUR-LIBOR-6M	2018-03-07	-0.0033114
EUR-LIBOR-6M	2018-03-06	-0.0032971
EUR-LIBOR-6M	2018-03-05	-0.0032971
EUR-LIBOR-6M	2018-03-02	-0.0032971
EUR-LIBOR-6M	2018-03-01	-0.00329
EUR-LIBOR-6M	2018-02-28	-0.0032829
EUR-LIBOR-6M	2018-02-27	-0.00324
EUR-LIBOR-6M	2018-02-26	-0.0032543
EUR-LIBOR-6M	2018-02-23	-0.0032671
EUR-LIBOR-6M	2018-02-22	-0.0032386
EUR-LIBOR-6M	2018-02-21	-0.0032243
